genes,Macrophagen00h,Macrophagen02h,Macrophagen06h,Macrophagen12h,Macrophagen24h,Macrophagen48h,Macrophagen72h,Monocyten00h,Monocyten02h,Monocyten06h,Monocyten12h,Monocyten24h,Monocyten48h,Monocyten72h,Neutrophiln00h,Neutrophiln02h,Neutrophiln06h,Neutrophiln12h,Neutrophiln24h,Neutrophiln48h,Neutrophiln72h,NKn00h,NKn02h,NKn06h,NKn12h,NKn24h,NKn48h,NKn72h,pDCn00h,pDCn02h,pDCn06h,pDCn12h,pDCn24h,pDCn48h,pDCn72h,Bn00h,Bn02h,Bn06h,Bn12h,Bn24h,Bn48h,Bn72h,Tn00h,Tn02h,Tn06h,Tn12h,Tn24h,Tn48h,Tn72h
Rrm2,-0.748117290539097,-0.99997995914043,-0.0194846596681662,-0.239546529632631,-0.734075514628512,-1.18240915097758,-1.18240915097758,-0.00035026644374214,0.84093861264878,0.753578227975351,0.462422029715526,3.17287360870239,1.94739564807352,1.0058643356415,-0.972767910388522,-0.888349895138385,-0.447765617280783,-0.205542585286908,-0.567565572424565,-0.617857127706136,-0.896945340354554,-0.702842138115358,0.134901802543152,-0.827379808271012,0.50976263192575,1.34009557797283,2.07585108886819,-0.902566432258737,-0.697429168640214,-0.394933207559187,-0.370529844908915,-0.0500486684998772,0.478625354439889,0.656946204392348,0.384098226776264,-0.979479548110627,-0.524634000570181,-0.550495331365812,0.0526298955559698,0.571033647018148,0.606460194048019,1.02932911567503,-1.05245854864106,-0.723705442870197,-0.825759837060634,0.805763445662467,-0.904578427505356,2.47989838159026,-0.0984610542606372
Pcna,-0.552970922653949,-0.871776169282794,-0.515954798790059,-0.841950025721084,-0.805057531478734,-0.988326404070997,-0.608626813723932,0.193654681044036,0.36853089753308,0.368500685993251,0.152344645227497,1.28682716190282,1.55004024949531,1.09900725549575,-0.882481842420001,-0.732592863573835,-0.694439437370365,-0.780070800041085,-0.816421316531203,-0.638768009451687,-0.837274151947382,-0.783097508977961,0.948878027062134,0.14503213762462,-0.129059130408026,0.932788399805502,2.88173042005023,-0.0909124529070882,-0.169885382238183,0.236527573710797,0.104170251915157,-0.154014476750545,0.311126387912012,0.542158083293269,0.87996501747047,-0.490075263326448,-0.097422735668901,-0.150625521061865,-0.361786154683879,-0.508009500571732,-0.320678976446935,0.0316076596384928,-0.789359057852266,-0.59447536643579,-0.36107935482628,-0.138625882157232,-0.988326404070997,4.38405729277574,0.277197427491072
Rrm1,-0.935655483651618,-0.846726130399872,-0.872647615212076,-0.125418747707213,-0.447895000613475,0.36015845444767,-0.522749045805313,0.164141440314499,0.380518076452284,-0.506518742264045,0.182281220187038,2.00148134810325,2.12462437841665,1.78181461589712,-0.891992484058783,-0.902201926700631,-0.733424079965032,-0.564731769348073,-0.456929907126088,-0.619791265560264,-0.79227568309208,-0.929378304240582,-0.214344445489974,-1.10151604629493,1.72037739893661,-1.10151604629493,1.73348000803715,0.0635325906217343,-0.388756705211278,0.12479714085763,-0.388097733002042,0.176604229682481,0.17555464640117,0.942050129966061,1.50693933325183,-0.679863633464395,-0.506179697146141,-0.784033201914899,-0.400913904855498,0.393585152749277,1.00342397259356,1.52375181571668,-1.04220368145652,-0.531171159889873,-0.669821614268549,-0.945375878355679,-0.727201741673494,2.81334185757448,0.456873864856166
Smc2,-0.799143059385021,-1.04927192249983,-0.919399225426319,-0.590797528262201,-0.813427909083942,-0.136887729697019,-1.18284793617267,0.777587858133533,1.00467453871454,0.282683172677342,0.160054787773211,1.61758464886354,1.7563738710498,1.81277634509378,-0.914713542298521,-0.798722332301187,-0.626759998042203,-0.145094208097307,-0.508768221878246,-0.401808658115718,-0.594568856127496,-0.641892176090262,0.344014071544676,-0.71139642206631,-0.103162014841326,0.602228348357578,2.54710594251049,1.12972335636932,-0.0914439967312212,0.52332481962198,-0.576479732043398,-0.368791986834336,-0.22891184309682,0.81323183549277,1.20498423815125,-0.841162668229884,-0.243854873884102,-0.855235534406777,-0.472696230306701,-0.0379134408527158,0.347883030227714,3.01190759131571,-0.983949975233458,-0.789568655548967,-1.04605769237981,-0.973927141831339,-0.824430878072937,1.5061100027576,-0.169162068816771
Pclaf,-0.785217735743691,-0.792221778244837,-0.686789240235927,-0.579121020598749,-0.8572270602152,-0.827417376490414,-0.819079587400077,0.0201413763390206,0.432596353190223,-0.301291257394086,-0.11803391491709,1.91726416889269,2.10186236017937,1.84693312870246,-0.876012300367544,-0.827177207648395,-0.78696288873595,-0.631440388119919,-0.524333598569559,-0.559877659998669,-0.599765266668198,-0.942246436465067,1.38863276650166,-0.779722648351994,-0.16707218801176,0.480588664049023,3.09359760779442,1.3357000456842,-0.371120577864837,0.0867718209278151,-0.434236858966147,-0.53462032395388,0.867257728490307,1.01130484319654,1.22766491975986,-0.668413921526609,-0.487167644351819,-0.695158922703173,-0.49561126659572,-0.132261890214486,0.118293498057813,1.67177911371343,-0.970748487536692,-0.450115191092586,-0.873242922123317,-0.0683383798439149,-1.01845091238541,1.47370749883325,0.586400959023622
Top2a,-1.13924029444054,-1.11634400953186,-0.940469000554089,-0.462675955569327,-0.957115989340014,-0.808538800603368,-1.12232937599554,-0.0975554740718035,0.086355373251093,0.247958038713046,0.551032213462714,1.59093123669073,1.89010789652957,1.28525205435757,-1.02973613816801,-0.968502312163323,-0.779054823192027,-0.214276752732776,-0.256773920429772,-0.20337187401844,-0.758319684023736,-1.07493384138742,0.58069783633113,-0.982248599106792,0.429863088572507,0.413444720601056,2.24432491256764,1.0615955555567,-0.447585214878656,-0.200768903240869,-0.585433160372876,-0.0657032576793986,0.882352994596163,1.02423973464126,1.18760311513356,-0.976126529213914,-0.637106176563182,-0.920574758742288,-0.0545561183920763,0.573017466091099,0.426757441360837,2.39383026546288,-1.15934757745115,-0.460215702585362,-1.040824625055,-0.520418180215217,-0.229979122388423,2.03136454727075,1.30939768091694
Hopx,-0.356615758941793,0.278292844411359,-0.557576855699653,-0.284085737017776,-0.178588681643053,-0.557576855699653,-0.312010805784819,0.328216831634021,0.892408093262884,0.537783041764101,0.0486443373156898,3.47523607115082,2.21105261063633,3.74115868781207,-0.390147706370335,-0.44721337310352,-0.508216782450435,-0.44383673298114,-0.450951410417257,-0.462747071098278,-0.374770034613388,-0.557576855699653,-0.557576855699653,0.0831591359813377,-0.557576855699653,-0.557576855699653,0.654206664194355,0.0277315336022986,-0.557576855699653,-0.557576855699653,-0.477421680007931,-0.557576855699653,-0.557576855699653,-0.557576855699653,-0.411464026187499,-0.344499895578074,-0.492672306210322,-0.35153375499007,-0.557576855699653,-0.557576855699653,-0.557576855699653,-0.504544901005169,-0.000650594598251759,0.319616276968633,0.437586755743575,-0.557576855699653,-0.557576855699653,2.68729704323079,-0.00918898351470663
Smc3,-1.27079847561745,-0.25875040237573,-1.01202966528845,-0.591522154993128,-1.54752680584687,-0.160299123789288,-1.08998426386786,0.955162448919511,1.74648747095527,0.0487117019798095,-0.0843169105772914,2.33432470604871,2.46344468700845,1.31352712239169,-1.03247710880245,-1.06576131273136,-0.986196988638681,-0.958905560534519,-0.751285135314237,-0.820121246410038,-1.28920687145569,-0.659530476254254,1.67240718621015,0.440872737097561,-0.100901363928653,-0.776383876686536,0.407881225966572,-0.662232847311743,0.284139113838506,1.1934563925187,0.566132656702234,0.0161683034341058,0.698258668193736,1.19014694322371,0.257467901806698,-0.800548372820785,0.0329808951467137,0.0532585547826974,-0.25011566432848,0.291615654897861,0.55127574937042,-0.743581905705653,-0.656208707968552,1.01153805613945,-0.374409567491913,-0.248565986986091,-1.03867110209496,2.04560809971167,-0.344534378523575
Srsf3,-1.04029926134827,-0.626914028365219,0.0873148245377839,-0.546199935380655,-1.65187808120549,-1.65187808120549,-1.4927152979118,0.782570629926008,0.651535428561223,1.29979449400665,0.702569150515914,1.90996074290314,1.8179120776951,1.16056597203895,-1.18370492324253,-0.978353566985164,-0.663080621455147,-0.627829229010977,-1.07465099998967,-1.06794887148304,-1.29036820942644,-1.35988021081268,0.754026456108541,0.870558921335364,0.685805817569388,-0.300692780121263,1.36708875142645,-0.391518166164666,0.363701547612995,0.892001766456782,0.673494533962829,0.906887195955088,0.578319094785392,0.494712776993001,1.63109447040592,-0.891137038632331,0.539673996752716,0.538911601836392,0.201330041469161,-0.520297657504334,-0.425108412154435,0.148143455905963,-0.799398448683356,0.419767055985347,-0.701077352738979,-0.282883598229595,-1.1509852199265,1.90256891380677,-0.66150972657486
Edem1,-0.413042254679449,-0.0266046312465355,-0.734006606894802,-0.966980988374768,0.0920347215423946,-0.751376359638463,-0.296939456758253,1.40032385529881,1.4523058312334,-0.237902824807879,-0.0815728408554648,2.58576181421035,2.82242343824602,2.09514017554384,-0.547526678468959,-0.605629069442337,-0.937683439102135,-0.680024629245126,0.380583627038926,-0.00149782000119834,-0.459891167203794,-0.656755801307784,-0.155688549529622,-0.860779686142189,-0.184973302804512,-1.14872111336048,-0.325391039133709,-0.680918805768804,0.104675615572319,-0.222471147190366,-0.581528370668883,-0.289959450319257,0.417239484495807,-0.199564260180479,-0.143286651698998,-0.145192798169188,-0.0885829223602848,-0.738384214397213,-0.322442951840103,1.64940436066642,2.92006125264319,1.16484835879603,-0.090347144696113,-0.789858934668466,-0.78514143132209,-0.956164833066235,-0.558148754935966,0.276005615832896,-0.695827220840485
Pdia6,0.300592655715129,-0.27865124227916,-0.823568263548282,-0.621439230539362,1.08104357981524,1.82852997644027,-0.587360017861926,0.594564135114374,0.021104724379557,-0.425681490802242,-0.606271764806449,2.30978298777182,3.47383844320597,1.77854684184947,-0.756596047037383,-0.872038533018089,-0.857512612606911,-0.868294225556828,-0.185303834158911,-0.414276813246621,-0.73196944207063,-1.00797801313469,-0.709406314248992,-0.691286656618214,-0.794804306273769,-1.00797801313469,1.53021087224283,0.0283367550713956,0.500334186621681,0.497874291626681,-0.335073974035562,-0.684086665461811,1.2809763996291,0.915822432016153,-0.00819355101381378,-0.108654376343496,-0.207302467967523,-0.7015251077015,-0.741100365572094,1.21637744279115,1.21558836422582,-0.014950374290018,-0.453211956593124,-0.674156398321457,-0.688631664285554,-0.911821081938439,-0.683150004502414,0.587187529159401,-0.708436808706085
Ssr3,-0.0127373041374009,0.772265067396842,0.237560905855717,-0.471040137729462,0.162095114161285,0.785143551698577,-1.0501903098599,1.29785308146739,1.09763832845637,0.640646784066182,0.204751449913787,1.77353629806172,3.44914346075073,2.30509383551435,-0.927296081363686,-0.979604503677055,-0.803996039343682,-0.754225315555799,-0.807262111742239,-0.694442657752876,-0.931771595853634,-0.841499084466559,-0.624988935773579,-0.349380789598517,-1.14166313903454,0.11466875019386,0.326274470783247,-0.466304585481828,0.386260862869473,0.538869760077786,0.291116148608103,0.469306400755265,0.243884767822462,1.68229084839993,0.34415526240728,-0.617446157653199,-0.349258552830012,-0.700068897037335,-0.627176128921353,0.748926189540902,1.4565110690193,0.185949919724507,-0.915071594915085,-0.944999986043051,-0.980747670338109,-1.0994864202076,-0.957360280533677,-0.867186434839555,-0.598737612855331
Far1,-0.0660618833001339,0.343942040789721,-0.299620085617697,-0.786191806842344,-0.482656943575261,-1.01963845254549,-1.14143570243544,1.24197763395469,1.44953083165234,-0.0134830392901094,-0.0901259642086936,3.57310230143653,2.73038743417358,1.81078266709876,-0.085185154055943,-0.141821608675307,-0.726830491012715,-0.593737125426036,0.0530605469066415,-0.157370516690516,-0.588365450821699,-1.11850392805384,0.415808062334539,-1.23442375515483,-1.03664657050922,-0.0976097336095785,0.613982948848248,-0.47050112164666,0.164710106255305,0.223006092081165,-0.454411332597952,-0.693592566466105,1.65440052601158,0.454497929976076,0.948812930760432,0.0652616628104588,0.964206051256056,-0.370545644583841,-0.347892329516749,-0.144032069609464,0.685735851716272,0.562578460171547,-1.0315642132794,-0.798581038622423,-0.978700626239447,-0.695649567994387,-0.727116973790901,-0.667290988292437,-0.896197393769319
Naaa,-0.316953136559486,-0.324541223873002,-0.248677661747311,-0.289965719566929,-0.281170765381267,0.499625437873514,0.201771423278747,0.824310579959722,0.763941910018682,0.145630563955443,0.373989458891654,2.52051772569393,4.13066476217276,3.25657387795653,-0.54078395359422,-0.492180287076875,-0.547505290838278,-0.48255109518082,-0.452033190087169,-0.417203525127405,-0.504220688703349,-0.580223570155176,-0.580223570155176,-0.580223570155176,-0.447442071285557,-0.580223570155176,-0.468842320811238,-0.369531567628804,-0.0223207739954973,-0.270848090684466,-0.513179133183915,-0.401199260388736,1.67799143453302,0.443415924064211,1.29847292844477,-0.398498373409186,-0.33763694093456,-0.451000923085094,-0.470207064479156,-0.380514454050852,-0.503386260827317,-0.458031331407661,-0.4754266272892,-0.580223570155176,-0.580223570155176,-0.580223570155176,-0.436931242873873,-0.429940389696742,-0.342617671988794
Erp29,-0.139940394395254,0.491152624517454,-0.218036859198857,-0.62554971902797,-0.477473666645524,0.12149991605792,-0.385124021799529,0.791545609515694,1.14114124236457,0.0371851849842903,0.473774775750899,2.8859821418283,3.96030393734776,1.7978960414345,-0.766067227702758,-0.73652163186233,-0.711629113831756,-0.659040113164905,-0.682879851628838,-0.50564797527485,-0.747833141240852,-0.60243411082492,-0.486223277665069,-0.878016109897223,0.0522017613222858,-0.878016109897223,-0.291236525285133,-0.612914539318445,0.81788293479755,0.257963222077832,-0.655968054438627,-0.365643643884506,1.04569665748615,1.15280908082557,2.03952285627444,-0.496313469443915,0.0856157898006848,-0.389296664456428,-0.151979767673718,-0.320635957128283,0.115015189500631,-0.534988448647942,-0.696024665833191,-0.0558405282210479,-0.783766168921039,-0.878016109897223,-0.583871658628456,-0.178193297797752,-0.772066142252968
Atp6v1a,-0.130256854094535,-0.146808390490294,-0.617261822755851,-0.780881912617452,-0.73458098599641,1.27163127312738,-0.202044671796942,1.93697974666491,1.39932606580432,0.547269627687245,-0.350747397694087,2.45081998162987,2.95958828804103,2.42279740538854,-0.343151511440177,-0.47146236765871,-0.126891746625624,-0.518208835753059,-0.21814919153256,-0.324836812982889,-0.0540840789408445,-0.85356644952471,-1.07164177380946,-0.809353667838261,-0.7413887486999,0.293859938417876,-0.564883213791202,-0.343146370310183,0.739434082877745,0.428977406294667,-0.644639596779394,-0.328337194351428,-0.22825461900748,-0.128626724289018,-0.213090830669689,-0.79623846198338,-0.366688929376835,-0.69593050977155,-0.66801718177954,-0.466596391100497,0.483407907819773,2.73330102591746,-0.850584152052052,-0.00892255036475227,-0.998054879642935,-0.554458985365143,-0.546918924554295,-0.448470601200218,-0.320215413029452
Grk2,-0.35481858386565,-0.819347798785631,-0.477289727946559,-0.540744716858594,-0.341912053246757,-1.64431632914413,-1.33768884881765,0.169520447842805,0.59116383561682,-0.354146218036579,0.0515273307188128,3.05210192718878,3.03728993809908,1.01517303351773,-0.839344708546354,-0.890628641082659,-0.966207257968954,-0.0442847222986082,-0.0187009348420672,0.340234526918122,-0.834391349391233,-0.454995124451466,-1.24597896262629,-0.603909114727846,-0.0796183128865695,1.6843240665158,0.4066997045997,-1.64431632914413,-0.166173141506291,-0.0242007593892271,-0.788298072904501,-0.0894970578366607,0.890135878179512,1.67470005750348,-0.0129119836679762,-0.157833669403135,-0.0986155806233657,-0.349222844217326,0.330010474004528,1.19553877044785,0.649647755026032,1.47984034254635,-0.0687621134370901,-0.631123606160728,-1.20087476506367,-0.021422240483962,0.438391402970518,0.440750681469335,-0.345474603803597
Baz1b,-0.377805421813929,-0.694119497609972,-0.520127205865617,-0.60975767985145,-0.661479094977316,-1.01684443735959,-1.13357356047931,0.595224163358249,0.965172102678026,0.0179805504173852,0.581508968273536,3.35461063353996,3.27276483171411,0.955782651047782,-1.02381064373788,-0.948334258057718,-0.756656561086799,-0.350951669066625,-0.440121106884299,-0.602002802244099,-1.03854324575468,-0.751620975874154,-0.597006512023152,-1.0158919343543,0.844938551531361,2.17147337415176,0.531599761037291,-0.383263576162419,0.127711605454349,0.274459143148314,-0.454677089877455,-0.0491901219764293,1.19116420135103,0.793777433391702,0.33958319058872,0.0898497464270298,-0.215571036414694,-0.757565572527724,0.114023900173913,-0.0203956352533432,0.483300708370781,0.406014129302392,-0.56365993659997,-0.904485557165798,-0.784930294243895,-0.644394205879679,-0.785518908167185,1.04495224424812,-0.0535933488963129
Lmnb1,-0.832391733512648,-1.25028216253917,-0.951301284961503,-0.906915890940023,-1.05968602941012,-1.0442504401897,-0.91456112135355,0.585394849264139,0.633151400381223,0.213216544116563,0.538536235369035,2.63989085763765,3.16775537394414,1.32587182077896,-0.765429067911945,-0.723006848244746,0.109271897405754,-0.474179405495887,-0.780334567501307,-0.656721780850786,-0.971810296441695,-0.73577470670921,-0.0962296349141902,-0.640362116496693,0.27782139479252,1.22840490204173,1.24849591739552,0.100348123248169,-0.257264580341758,0.323435941309832,-0.257532019552021,0.438313712394492,1.03355091261557,1.45325505078619,0.314631543891705,-0.748953320756808,-0.140891973017245,-0.612368703711168,-0.484897013686938,-0.343853080288675,0.232693566690816,0.0795169906211305,-1.02670897805472,-0.260668056204553,-0.888976566139344,0.0699480963490923,-0.440715523736666,2.53229363077971,-0.279731858850879
Lbr,-0.362160901857518,-0.465223556556487,-0.543166310071452,-0.0905399444690908,-1.27916011355724,-0.963727541881655,-1.12196219670367,1.42741067689062,1.37576771082829,1.65179255110717,0.327617826471724,2.46652648999095,2.68967553960108,1.5881328339795,-0.312542403821547,-0.273687981996684,1.43470005362184,0.110657445025072,-0.065011204633694,0.031945914402822,-0.246736450943665,-1.08641092630729,-1.00354026488846,-0.704372677961837,-0.768072470414309,-1.13821901207142,0.202718425622197,-0.906696309815718,0.0732604221753162,0.30789025476002,-0.32411643431516,-1.0580605409978,0.132704517526236,0.484273668730761,0.115905989305156,-0.618327928236115,0.0409576472422283,-0.631776206686875,-0.760670813225839,0.270641001212818,0.054146954826737,2.52469809997058,-1.04062082069998,-0.477157302016284,-0.885106561751596,-0.238029122967168,-0.56277933880753,1.05585192291631,-0.439400608551344
Hmgb2,-0.963503210937604,-1.28788960249728,-0.534756518213889,0.429354574791184,-1.35360594814246,-0.746023918519881,-1.60651937427391,0.839729639123616,1.04562661314751,0.677918242873381,0.0868819907035227,1.91294348709412,1.9121647739802,1.43537922020229,-0.516388208252414,-0.531399634076886,0.0956222294999178,1.23813325211717,0.36895769635497,0.306039540336411,-0.451820317593915,-1.34138654405396,0.529849432807278,-0.402413642695808,0.715097571780423,0.611782612683312,1.19231315921737,0.341998618336566,-0.343905793908798,-0.575035249897744,-1.02036079121227,-0.693611712390229,0.251416865831278,0.286634327935659,0.413645032125946,-1.32213039882483,-0.80828483677362,-0.954161843396441,0.756024324296025,0.615882363972087,0.124206769899833,2.92917472629025,-1.19795399089992,-0.453225715606301,-1.27103490386275,-0.0292178541456509,-1.21339765300301,1.00540829291232,-0.504157695133056
Ccnd3,-0.315046809328322,-0.723393545125072,-0.727719861255011,-0.585497788223982,-0.639093031975375,-0.101092436047217,-1.30878357528791,0.985493844652783,0.756815008466269,0.15837223029029,0.444282306244389,2.01679703818572,2.68607040266476,1.12756211893399,-0.426147131487566,-0.527267313173717,-0.135034399206931,1.07873048295421,0.455230573234094,0.569567032603104,0.00556646767051235,-1.43062485226688,-0.176954806287597,-1.301374047724,-0.539341425158604,-0.122279155759574,1.30517914251113,-0.646621250108896,-0.136130597885966,-0.0229400859004662,-0.498989844883272,-0.568417142867711,-0.280977248999942,1.06811707876387,-0.580982232724706,-0.898692210578293,-0.778452672844936,-0.886929551159841,0.148609896553297,1.193705675857,0.842763555111583,3.06718928536761,-1.1469274385982,-0.936108374383307,-0.970276731641353,-0.19381162660592,-0.908662857744533,1.1933728348001,-0.588854929629618
Fcer1g,0.10051180874604,1.01379163110312,0.71093273072161,-0.0651999559785713,-0.0579237002136117,-0.147569353836297,3.05450352028352,0.784031769757516,1.45669189327801,-0.13635742187504,0.0117376455743873,0.0860146146690315,0.783869408162751,2.45100504979209,-0.304290254244841,0.0789517511236622,-0.387283368655297,-0.381501429302898,-0.496854573703269,-0.201798901563197,0.692138370552859,-0.766853357420477,0.587199935961252,-0.595630753277625,-1.00267692341117,-1.00267692341117,-0.813648789892627,1.45872899445021,-0.0620326585321381,-0.0828667196141127,-0.364556759241023,-0.0306570048416761,-0.670063817686639,-0.458768581295828,-0.52615164867952,-0.901852590285014,-0.654931114750888,-0.920581554496212,-0.467996585197488,-0.420386907221468,-0.354968485596979,3.53110197694361,-0.909345054571829,-0.892976851669776,-0.904748646715482,-1.00267692341117,0.302427023700643,-0.821489144467745,-0.296321369759218
Ifitm3,-0.47822580908407,0.262697328537109,-0.079665299114087,-0.0933467219416157,0.0131051730917403,0.732234378105592,2.24137105310564,-0.0773986737030607,0.436042440025486,0.0679916182396904,0.335766571643712,0.0266327251164297,0.983769787878748,2.60700947349953,-0.496935423072601,-0.496751170186309,-0.24296098876494,-0.24571652893262,-0.26999263265058,0.361214002439313,0.892797520806782,-0.666531958551625,-0.666531958551625,-0.666531958551625,-0.37687681965341,-0.171991307814029,-0.666531958551625,0.02943387940456,-0.582006229605325,-0.434800682188956,-0.520251838825346,-0.290947305107261,-0.568265139716242,-0.365735681368322,0.520606195635304,-0.666531958551625,-0.666531958551625,-0.648291285038485,-0.39003863067371,-0.415473268402706,0.782561293930336,4.92941677246,-0.666531958551625,-0.589906905926394,-0.572239221986014,-0.534667442771006,-0.666531958551625,-0.597439907825922,-0.350469631153965
Pirb,-0.326524175044629,-0.0361294237512564,0.514594823838695,1.33846512575702,-0.0824521743778763,-0.30596763534678,2.37299430563208,0.622920348758858,0.576054460840396,1.26485654662989,1.83747833747136,1.64920058308773,1.9800908723582,3.3881888320131,-0.0831208335621748,-0.138510103599459,1.00562367299058,0.439754081223213,0.00254601059432337,0.0645137858246147,0.565134650487169,-1.0026683582098,-1.0026683582098,-0.546414916992246,-0.812988990987318,-0.487568411790128,-1.0026683582098,-0.714043773725037,-0.493677395514453,-0.534892776234448,-0.264155168274263,-0.328015121218914,-0.760955954405422,-0.449482608377315,-0.386477645857389,-0.79172406661643,-0.731246243514656,-0.642050447676292,-0.0909481990244389,-0.238573687438893,-0.342196966916184,1.08469578891776,-0.963131077332938,-1.0026683582098,-0.751597607471241,-0.880760686103025,-1.0026683582098,-0.857053014680673,-0.653111329542079
I830127L07Rik,-0.445192774095714,0.0042893462377672,-0.354958760445023,-0.231025974606664,-0.535470962824434,0.115533055140045,1.42815498360279,0.428261920337511,1.03399000691037,-0.347231655856276,0.312444805140133,0.600468706785663,1.95218907193608,5.72649904055925,0.269857924595611,0.494893544123056,-0.148778082484812,0.0489841521922609,-0.0606719083172156,0.372548222717051,0.34262812607448,-0.535470962824434,-0.535470962824434,-0.535470962824434,-0.535470962824434,-0.535470962824434,-0.535470962824434,-0.317491234251165,-0.535470962824434,-0.535470962824434,-0.535470962824434,-0.535470962824434,-0.535470962824434,-0.535470962824434,-0.33343315301488,-0.41669109958338,-0.30804364154293,-0.50803602111825,-0.445841561474926,-0.147613579634801,-0.208760706001024,0.716822585362325,-0.299053727311332,-0.535470962824434,-0.535470962824434,-0.348008056208947,0.0968639530932498,-0.535470962824434,-0.456062103669363
Lyz2,0.874379506564015,-0.158445943610241,-0.583567365388456,-0.366992880233967,0.0799466263129083,-0.00926137591688635,1.75568370721034,1.61905518622165,0.604037837485649,-0.572777701100346,-0.105062649946057,0.940895249570822,1.28237250338093,4.52983902517289,0.504817523937184,-0.0683964956152401,-0.629248113690379,-0.550530374003508,0.0932798913606638,0.453946267528711,1.0992328275399,-0.674811885259632,-0.674811885259632,-0.674811885259632,-0.594182178827275,-0.320125439537181,-0.63979043271916,-0.191286211820428,-0.529838459697987,-0.64989940640137,-0.660440892625577,-0.6368153931573,-0.487921581853995,-0.509491088455932,-0.522382352663599,-0.552921817001951,-0.558310442530817,-0.662444263715077,-0.641036158611102,0.170402256671362,0.207395106296794,2.59546019842411,-0.607208246073299,-0.615708833079023,-0.652914286442954,-0.611060396369269,-0.194449081128272,-0.58931322493629,-0.3144849707461
Msrb1,0.34429448292908,0.108628111452302,-0.260716372859288,-0.37440772362963,-0.276621706390825,0.652870824286834,1.01334793870542,0.840723796518144,1.89784359304587,0.358125200699919,0.0353778536612323,1.70535512664675,2.62554704128818,3.59100679065812,-0.208443164107954,0.212528435692514,-0.401559400379055,-0.346981476531912,-0.21156457529818,-0.0203109699843694,0.416365311902018,-0.66499867680716,-0.626353473999319,-0.838649398986714,-0.838649398986714,0.0294976651041371,-0.599340406801183,-0.483168907987427,-0.697248810690621,-0.777037164586509,-0.818844079972664,-0.696924884175812,-0.501653668872313,-0.301126927867876,-0.658424539052606,-0.739865066862665,-0.56624815591833,-0.692868978675044,-0.384796989739773,0.160186741213486,0.322967294844247,2.86245759330263,-0.729289972028374,-0.426939521101433,-0.696183456767978,-0.620778297890702,-0.269008379478363,-0.838649398986714,-0.609469856533373
Gbp3,-0.669762893983762,0.0122770989426575,0.456594988413456,-0.0945982963809581,0.148605652247309,4.59386970631564,-0.111401521600843,0.133002919270315,0.00787798776085991,0.10307998811821,0.343467911183073,-0.224779578075727,3.70405800718188,1.4579854395606,-0.641133443577248,-0.611882228126017,-0.57729917120917,-0.587061861302637,-0.649446552337146,-0.639553478020543,-0.657786306534022,-0.259076859134604,-0.669762893983762,-0.0691342996374999,-0.669762893983762,-0.669762893983762,-0.20559681230931,0.591034665580318,-0.669762893983762,-0.375772526901671,0.41057107069159,0.836939388256142,-0.669762893983762,0.167207908108729,0.709335617310259,-0.125108583972795,-0.0946701877095371,-0.121544967469967,-0.0188545467195331,-0.561869327144977,-0.429999600763904,-0.514245150868732,-0.669762893983762,-0.669762893983762,0.734408639535416,-0.669762893983762,-0.669762893983762,0.051348653406309,-0.193221402248297
Gbp2,-0.262061032111995,-0.401554550866525,0.42996981951549,-0.193175024291837,-0.250379478202616,4.85464694353126,1.82498570995591,-0.458930273493516,-0.356378444449675,-0.159546532577079,-0.158579680076394,-0.439164527847939,3.68519704467867,1.16425107591863,-0.455101189093791,-0.476613229810854,-0.426385306452103,-0.409312050917815,-0.464655917616014,-0.118759836591986,-0.328218088955083,-0.490069091257827,-0.490069091257827,-0.277955307016571,-0.0380727559153254,-0.490069091257827,-0.121135375138734,-0.490069091257827,-0.490069091257827,-0.490069091257827,-0.409148046947978,-0.157523105678833,-0.490069091257827,0.100914091370814,0.0231025978056455,-0.417062708142467,-0.428384702711212,-0.312489711654917,-0.231561336297498,-0.490069091257827,-0.103781037341262,-0.36836963172756,-0.267728814235933,-0.382628456083686,0.195319480662294,0.62527402845955,-0.297796596022202,0.495775037064216,-0.306430350630463
Stat1,-0.129219160078038,-0.471827060099696,0.0280945033941589,-0.162590920559183,0.26507536240414,4.17202806781405,1.53008806971252,0.0625504611099508,0.0204130450736849,-0.541069719065617,-0.083405875519236,-0.216889139914619,3.29622764795414,1.47336901840126,-0.727430741858521,-0.564656790242125,-0.76638155246797,-0.66268880205674,-0.733965928824887,-0.136385744520455,-0.729742664710497,-0.609011772796809,-1.02256259432871,0.584868660907705,-0.330190184013433,-1.02256259432871,-0.310634016103419,-1.02256259432871,0.571248510331276,0.335349988865841,-0.299343591317617,0.253759434877744,-0.744421847545735,1.51639005369244,0.409543793036911,-0.498425633520673,-0.621918160202115,-0.205319884301451,-0.602633394776362,-0.590098914089945,0.612856510262946,0.0535589629728907,-0.688498602618203,-0.889324821163086,0.600576027656488,0.00469801146293061,-0.627935018466319,0.315179103105835,-0.0941775092180347
